GRUPO;CODIGO_INSUMO;DESCRICAO;UNIDADE;PRECO_UNIT_SP_RS
MATERIAL;10935;TELA DE ARAME GALVANIZADA REVESTIDA EM PVC, QUADRANGULAR / LOSANGULAR, FIO 2,77 MM (12 BWG), BITOLA FINAL = *3,8* MM, MALHA 7,5 X 7,5 CM, H = 2 M;M2;47.36
MATERIAL;10931;"TELA DE ARAME GALVANIZADA, HEXAGONAL, FIO 0,56 MM (24 BWG), MALHA 1/2"", H = 1 M";M2;13.32
MATERIAL;7164;TELA DE ARAME ONDULADA, FIO *2,77* MM (12 BWG), MALHA 5 X 5 CM, H = 2 M;M2;44.08
MATERIAL;36887;TELA DE FIBRA DE VIDRO, ACABAMENTO ANTI-ALCALINO, MALHA 10 X 10 MM;M2;9.06
MATERIAL;34630;TELA EM MALHA HEXAGONAL DE DUPLA TORCAO 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,7 MM, COM GEOMANTA OU BIOMANTA, DIMENSOES 4,0 X 2,0 X 0,6 M, COM INCLINACAO DE 70 GRAUS, PARA SOLO REFORCADO;UN;1075.38
MATERIAL;7161;TELA EM METAL PARA ESTUQUE (DEPLOYE);M2;5.48
MATERIAL;7170;TELA FACHADEIRA EM POLIETILENO, ROLO DE 3 X 100 M (L X C), COR BRANCA, SEM LOGOMARCA - PARA PROTECAO DE OBRAS;M2;2.19
MATERIAL;37524;TELA PLASTICA LARANJA, TIPO TAPUME PARA SINALIZACAO, MALHA RETANGULAR, ROLO 1.20 X 50 M (L X C);M;2
MATERIAL;37525;TELA PLASTICA TECIDA LISTRADA BRANCA E LARANJA, TIPO GUARDA CORPO, EM POLIETILENO MONOFILADO, ROLO 1,20 X 50 M (L X C);M;2.73
MATERIAL;36789;TELHA CERAMICA TIPO AMERICANA, COMPRIMENTO DE *45* CM, RENDIMENTO DE *12* TELHAS/M2;UN;5.49
MATERIAL;7173;TELHA DE BARRO / CERAMICA, NAO ESMALTADA, TIPO COLONIAL, CANAL, PLAN, PAULISTA, COMPRIMENTO DE *44 A 50* CM, RENDIMENTO DE COBERTURA DE *26* TELHAS/M2;MIL;3550
MATERIAL;7175;TELHA DE BARRO / CERAMICA, NAO ESMALTADA, TIPO ROMANA, AMERICANA, PORTUGUESA, FRANCESA, COMPRIMENTO DE *41* CM, RENDIMENTO DE *16* TELHAS/M2;UN;4.01
MATERIAL;40741;TELHA DE CONCRETO TIPO CLASSICA, COR CINZA, COMPRIMENTO DE *42* CM, RENDIMENTO DE *10* TELHAS/M2;UN;3.52
MATERIAL;7184;TELHA DE FIBRA DE VIDRO ONDULADA, TRANSLUCIDA / INCOLOR, E = *0,6* MM, DE *0,50 X 2,44* M (L X C);M2;40.61
MATERIAL;34458;TELHA DE FIBROCIMENTO E = 6 MM, DE 3,00 X 1,06 M (SEM AMIANTO);UN;148.02
MATERIAL;34464;TELHA DE FIBROCIMENTO E = 6 MM, DE 4,10 X 1,06 M (SEM AMIANTO);UN;220.34
MATERIAL;34468;TELHA DE FIBROCIMENTO E = 6 MM, DE 4,60 X 1,06 M (SEM AMIANTO);UN;277.78
MATERIAL;34473;TELHA DE FIBROCIMENTO E = 8 MM, DE 3,00 X 1,06 M (SEM AMIANTO);UN;168.51
MATERIAL;34480;TELHA DE FIBROCIMENTO E = 8 MM, DE 4,10 X 1,06 M (SEM AMIANTO);UN;311.41
MATERIAL;34486;TELHA DE FIBROCIMENTO E = 8 MM, DE 4,60 X 1,06 M (SEM AMIANTO);UN;368.7
MATERIAL;7190;TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 1,22 X 0,50 M (SEM AMIANTO);UN;12.31
MATERIAL;34417;TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,13 X 0,50 M (SEM AMIANTO);UN;19.7
MATERIAL;7213;TELHA DE FIBROCIMENTO ONDULADA E = 4 MM, DE 2,44 X 0,50 M (SEM AMIANTO);M2;18.06
MATERIAL;7195;TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 1,53 X 1,10 M (SEM AMIANTO);UN;53.04
MATERIAL;7186;TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 1,83 X 1,10 M (SEM AMIANTO);UN;57.78
MATERIAL;7194;TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 2,44 X 1,10 M (SEM AMIANTO);M2;26.64
MATERIAL;7197;TELHA DE FIBROCIMENTO ONDULADA E = 6 MM, DE 3,66 X 1,10 M (SEM AMIANTO);UN;112.44
MATERIAL;7192;TELHA DE FIBROCIMENTO ONDULADA E = 8 MM, DE 1,53 X 1,10 M (SEM AMIANTO);UN;100.74
MATERIAL;7193;TELHA DE FIBROCIMENTO ONDULADA E = 8 MM, DE 1,83 X 1,10 M (SEM AMIANTO);UN;113.41
MATERIAL;7189;TELHA DE FIBROCIMENTO ONDULADA E = 8 MM, DE 2,44 X 1,10 M (SEM AMIANTO);UN;131.8
MATERIAL;34402;TELHA DE FIBROCIMENTO ONDULADA E = 8 MM, DE 3,66 X 1,10 M (SEM AMIANTO);UN;186.07
MATERIAL;7245;TELHA DE VIDRO TIPO FRANCESA, *39 X 23* CM;UN;33.1
MATERIAL;34425;TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 2,00 M (SEM AMIANTO);UN;119.53
MATERIAL;7223;TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 2,50 M (SEM AMIANTO);UN;133.21
MATERIAL;7234;TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 3,60 M (SEM AMIANTO);UN;201.01
MATERIAL;7224;TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 4,00 M (SEM AMIANTO);UN;244.88
MATERIAL;7225;TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 5,00 M (SEM AMIANTO);UN;262.58
MATERIAL;7226;TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 5,50 M (SEM AMIANTO);UN;280.21
MATERIAL;7227;TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 6,50 M (SEM AMIANTO);UN;318.95
MATERIAL;7212;TELHA ESTRUTURAL DE FIBROCIMENTO 1 ABA, DE 0,52 X 7,20 M (SEM AMIANTO);UN;350.45
MATERIAL;7229;TELHA ESTRUTURAL DE FIBROCIMENTO 2 ABAS, DE 1,00 X 3,00 M (SEM AMIANTO);UN;222.14
MATERIAL;7230;TELHA ESTRUTURAL DE FIBROCIMENTO 2 ABAS, DE 1,00 X 4,60 M (SEM AMIANTO);UN;369.81
MATERIAL;7231;TELHA ESTRUTURAL DE FIBROCIMENTO 2 ABAS, DE 1,00 X 6,00 M (SEM AMIANTO);UN;524.61
MATERIAL;7220;TELHA ESTRUTURAL DE FIBROCIMENTO 2 ABAS, DE 1,00 X 7,40 M (SEM AMIANTO);UN;647.58
MATERIAL;34447;TELHA ESTRUTURAL DE FIBROCIMENTO 2 ABAS, DE 1,00 X 8,20 M (SEM AMIANTO);UN;724.09
MATERIAL;7233;TELHA ESTRUTURAL DE FIBROCIMENTO 2 ABAS, DE 1,00 X 9,20 M (SEM AMIANTO);UN;830.65
MATERIAL;40740;TELHA GALVALUME COM ISOLAMENTO TERMOACUSTICO EM ESPUMA RIGIDA DE POLIURETANO (PU) INJETADO, ESPESSURA DE 30 MM, DENSIDADE DE 35 KG/M3, REVESTIMENTO EM TELHA TRAPEZOIDAL NAS DUAS FACES COM ESPESSURA DE 0,50 MM CADA, ACABAMENTO NATURAL (NAO INCLUI ACESSORIOS DE FIXACAO);M2;181.27
MATERIAL;25007;TELHA ONDULADA EM ACO ZINCADO, ALTURA DE 17 MM, ESPESSURA DE 0,50 MM, LARGURA UTIL DE APROXIMADAMENTE 985 MM, SEM PINTURA;M2;51.87
MATERIAL;43071;TELHA TERMOISOLANTE REVESTIDA EM ACO GALVALUME, FACE SUPERIOR TRAPEZOIDAL E FACE INFERIOR PLANA (NAO INCLUI ACESSORIOS DE FIXACAO), REVEST COM ESPESSURA DE 0,50 MM, COM PRE-PINTURA DE COR BRANCA NAS DUAS FACES, NUCLEO EM POLIISOCIANURATO (PIR) COM ESPESSURA DE 50 MM;M2;204.11
MATERIAL;39520;TELHA TERMOISOLANTE REVESTIDA EM ACO GALVANIZADO, FACE SUPERIOR EM TELHA TRAPEZOIDAL E FACE INFERIOR EM CHAPA PLANA (SEM ACESSORIOS DE FIXACAO), REVESTIMENTO COM ESPESSURA DE 0,50 MM COM PRE-PINTURA NAS DUAS FACES, NUCLEO EM POLIESTIRENO (EPS) DE 30 MM;M2;166.52
MATERIAL;39521;TELHA TERMOISOLANTE REVESTIDA EM ACO GALVANIZADO, FACE SUPERIOR EM TELHA TRAPEZOIDAL E FACE INFERIOR EM CHAPA PLANA (SEM ACESSORIOS DE FIXACAO), REVESTIMENTO COM ESPESSURA DE 0,50 MM COM PRE-PINTURA NAS DUAS FACES, NUCLEO EM POLIESTIRENO (EPS) DE 50 MM;M2;171.96
MATERIAL;39522;TELHA TERMOISOLANTE REVESTIDA EM ACO GALVANIZADO, FACES SUPERIOR E INFERIOR EM TELHA TRAPEZOIDAL (SEM ACESSORIOS DE FIXACAO), REVESTIMENTO COM ESPESSURA DE 0,50 MM COM PRE-PINTURA NAS DUAS FACES, NUCLEO EM POLIESTIRENO (EPS) DE 50 MM;M2;177.57
MATERIAL;7243;TELHA TRAPEZOIDAL EM ACO ZINCADO, SEM PINTURA, ALTURA DE APROXIMADAMENTE 40 MM, ESPESSURA DE 0,50 MM E LARGURA UTIL DE 980 MM;M2;54.2
MATERIAL;7246;TELHA VIDRO TIPO CANAL OU COLONIAL, C = 46 A 50 CM;UN;36.55
MAO DE OBRA;12869;TELHADOR / TELHADISTA (HORISTA);H;27.39
MAO DE OBRA;41097;TELHADOR / TELHADISTA (MENSALISTA);MES;4797.83
MATERIAL;1574;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 10 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M6;UN;1.76
MATERIAL;1581;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 120 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M12;UN;12.23
MATERIAL;1575;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 16 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M6;UN;2.09
MATERIAL;1570;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 2,5 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M5;UN;1.05
MATERIAL;1576;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 25 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M8;UN;2.9
MATERIAL;1577;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 35 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M8;UN;3.27
MATERIAL;1571;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 4 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M5;UN;1.37
MATERIAL;1578;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 50 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M8;UN;5.67
MATERIAL;1573;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 6 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M6;UN;1.63
MATERIAL;1579;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 70 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M10;UN;7.06
MATERIAL;1580;TERMINAL A COMPRESSAO EM COBRE ESTANHADO PARA CABO 95 MM2, 1 FURO E 1 COMPRESSAO, PARA PARAFUSO DE FIXACAO M12;UN;8.7
MATERIAL;39321;TERMINAL DE VENTILACAO, 100 MM, SERIE NORMAL, ESGOTO PREDIAL;UN;29.16
MATERIAL;39319;TERMINAL DE VENTILACAO, 50 MM, SERIE NORMAL, ESGOTO PREDIAL;UN;12.14
MATERIAL;39320;TERMINAL DE VENTILACAO, 75 MM, SERIE NORMAL, ESGOTO PREDIAL;UN;23.33
MATERIAL;1542;TERMINAL METALICO A PRESSAO 1 CABO, PARA CABOS DE 4 A 10 MM2, COM 2 FUROS PARA FIXACAO;UN;24.1
MATERIAL;1591;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 120 MM2, COM 1 FURO DE FIXACAO;UN;26.98
MATERIAL;1547;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 150 A 185 MM2, COM 2 FUROS PARA FIXACAO;UN;141.36
MATERIAL;38196;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 150 MM2, COM 1 FURO DE FIXACAO;UN;27.53
MATERIAL;1543;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 16 A 25 MM2, COM 2 FUROS PARA FIXACAO;UN;29.26
MATERIAL;1585;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 16 MM2, COM 1 FURO DE FIXACAO;UN;5.67
MATERIAL;1593;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 185 MM2, COM 1 FURO DE FIXACAO;UN;30.09
MATERIAL;11838;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 240 MM2, COM 1 FURO DE FIXACAO;UN;39.7
MATERIAL;1594;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 25 A 35 MM2, COM 2 FUROS PARA FIXACAO;UN;40.14
MATERIAL;1586;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 25 MM2, COM 1 FURO DE FIXACAO;UN;7.17
MATERIAL;11839;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 300 MM2, COM 1 FURO DE FIXACAO;UN;57.77
MATERIAL;1587;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 35 MM2, COM 1 FURO DE FIXACAO;UN;7.3
MATERIAL;1545;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 50 A 70 MM2, COM 2 FUROS PARA FIXACAO;UN;69.32
MATERIAL;1588;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 50 MM2, COM 1 FURO DE FIXACAO;UN;10.02
MATERIAL;1535;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 6 A 10 MM2, COM 1 FURO DE FIXACAO;UN;5.77
MATERIAL;1589;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 70 MM2, COM 1 FURO DE FIXACAO;UN;10.33
MATERIAL;1546;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 95 A 120 MM2, COM 2 FUROS PARA FIXACAO;UN;116.98
MATERIAL;1590;TERMINAL METALICO A PRESSAO PARA 1 CABO DE 95 MM2, COM 1 FURO DE FIXACAO;UN;18.19
EQUIPAMENTO (AQUISIÇÃO);38415;TERMOFUSORA PARA TUBOS E CONEXOES EM PPR COM DIAMETROS DE 20 A 63 MM, POTENCIA DE 800 W, TENSAO 220 V;UN;545.75
EQUIPAMENTO (AQUISIÇÃO);38414;TERMOFUSORA PARA TUBOS E CONEXOES EM PPR COM DIAMETROS DE 75 A 110 MM, POTENCIA DE *1100* W, TENSAO 220 V;UN;696.14
MATERIAL;38128;TERRA VEGETAL (ENSACADA);KG;1.1
MATERIAL;7253;TERRA VEGETAL (GRANEL);M3;235.71
MATERIAL;4806;TESTEIRA ANTIDERRAPANTE PARA PISO VINILICO *5 X 2,5* CM, E = 2 MM;M;18.19
MATERIAL;34401;TIJOLO CERAMICO LAMINADO DE *5,5 X 11 X 23* CM (L X A X C), COM 21 FUROS;UN;1.72
MATERIAL;7256;TIJOLO CERAMICO MACICO APARENTE 2 FUROS DE *6,5 X 10 X 20* CM (L X A X C);UN;1.23
MATERIAL;7260;TIJOLO CERAMICO MACICO APARENTE DE *6 X 12 X 24* CM (L X A X C);UN;2.32
MATERIAL;7258;TIJOLO CERAMICO MACICO COMUM DE *5 X 10 X 20* CM (L X A X C);UN;0.6
MATERIAL;34400;TIJOLO CERAMICO REFRATARIO DE *2,5 X 11,4 X 22,9* CM (L X A X C);UN;4.78
MATERIAL;10617;TIJOLO CERAMICO REFRATARIO DE *6,3 X 11,4 X 22,9* CM (L X A X C);UN;6.16
MATERIAL;44261;TIL CONDOMINIAL, PVC, DN 100 X 100 MM, PARA REDE COLETORA DE ESGOTO;UN;193.77
MATERIAL;7274;TIL PARA LIGACAO PREDIAL, EM PVC, JE, BBB, DN 100 X 100 MM, PARA REDE COLETORA ESGOTO;UN;93.81
MATERIAL;44326;TIL RADIAL, PVC, JE, BBB, DN 300 X 200 MM, PARA REDE COLETORA DE ESGOTO (NBR 10.569);UN;2026.08
MATERIAL;154;TINTA / REVESTIMENTO A BASE DE RESINA EPOXI COM ALCATRAO, BICOMPONENTE;L;70.26
MATERIAL;38121;TINTA A BASE DE RESINA ACRILICA EMULSIONADA EM AGUA, PARA SINALIZACAO HORIZONTAL VIARIA (NBR 13699:2012);L;23.72
MATERIAL;43776;TINTA A OLEO BRILHANTE, PARA MADEIRAS E METAIS;L;29.22
MATERIAL;7343;TINTA ACRILICA A BASE DE SOLVENTE, PARA SINALIZACAO HORIZONTAL VIARIA (NBR 11862);L;34.89
MATERIAL;7348;TINTA ACRILICA PREMIUM PARA PISO;L;21.64
MATERIAL;7313;TINTA ASFALTICA IMPERMEABILIZANTE DILUIDA EM SOLVENTE, PARA MATERIAIS CIMENTICIOS, METAL E MADEIRA;L;21.32
MATERIAL;7319;TINTA ASFALTICA IMPERMEABILIZANTE DISPERSA EM AGUA, PARA MATERIAIS CIMENTICIOS;L;12.2
MATERIAL;7314;TINTA BORRACHA CLORADA, ACABAMENTO SEMIBRILHO, QUALQUER COR;L;82.92
MATERIAL;7304;TINTA EPOXI BASE AGUA PREMIUM, BRANCA;L;86.59
MATERIAL;43649;TINTA ESMALTE BASE AGUA PREMIUM ACETINADO;L;44.78
MATERIAL;43650;TINTA ESMALTE BASE AGUA PREMIUM BRILHANTE;L;42.32
MATERIAL;7311;TINTA ESMALTE SINTETICO PREMIUM ACETINADO;L;43.35
MATERIAL;7292;TINTA ESMALTE SINTETICO PREMIUM BRILHANTE;L;41.97
MATERIAL;7293;TINTA ESMALTE SINTETICO PREMIUM DE DUPLA ACAO GRAFITE FOSCO PARA SUPERFICIES METALICAS FERROSAS;L;46.43
MATERIAL;7306;TINTA ESMALTE SINTETICO PREMIUM DE EFEITO PROTETOR DE SUPERFICIE METALICA ALUMINIO;L;51.24
MATERIAL;7288;TINTA ESMALTE SINTETICO PREMIUM FOSCO;L;42.55
MATERIAL;43625;TINTA ESMALTE SINTETICO STANDARD ACETINADO;L;34.35
MATERIAL;43647;TINTA ESMALTE SINTETICO STANDARD BRILHANTE;L;31.2
MATERIAL;43648;TINTA ESMALTE SINTETICO STANDARD FOSCO;L;30.11
MATERIAL;35693;TINTA LATEX ACRILICA ECONOMICA, COR BRANCA;L;13.46
MATERIAL;7356;TINTA LATEX ACRILICA PREMIUM, COR BRANCO FOSCO;L;32.26
MATERIAL;35692;TINTA LATEX ACRILICA STANDARD, COR BRANCA;L;21.11
MATERIAL;43624;TINTA LATEX ACRILICA SUPER PREMIUM, COR BRANCO FOSCO;L;39.32
MATERIAL;7342;TINTA MINERAL IMPERMEAVEL EM PO, BRANCA;KG;2.34
MATERIAL;7350;TINTA/RESINA ACRILICA PREMIUM PARA CERAMICA, PEDRAS E OUTROS;L;46.56
MATERIAL;39574;TIRANTE COM ELO, EM ARAME GALVANIZADO RIGIDO, NUMERO 10, COMPRIMENTO 2000 MM, PARA PENDURAL DE FORRO REMOVIVEL;UN;3.61
MATERIAL;11060;"TIRANTE EM FERRO GALVANIZADO PARA CONTRAVENTAMENTO DE TELHA CANALETE 90, 1/4"" X 400 MM";UN;40.34
MATERIAL;37401;TOALHEIRO PLASTICO TIPO DISPENSER PARA PAPEL TOALHA INTERFOLHADO;UN;57.6
MATERIAL;38101;TOMADA 2P+T 10A, 250V (APENAS MODULO);UN;8.42
MATERIAL;7528;"TOMADA 2P+T 10A, 250V, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)";UN;9.9
MATERIAL;12147;"TOMADA 2P+T 10A, 250V, CONJUNTO MONTADO PARA SOBREPOR 4"" X 2"" (CAIXA + MODULO)";UN;15.09
MATERIAL;38075;"TOMADA 2P+T 20A 250V, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)";UN;17.15
MATERIAL;38102;TOMADA 2P+T 20A, 250V (APENAS MODULO);UN;10.78
MATERIAL;7525;TOMADA INDUSTRIAL DE EMBUTIR 3P+T 30 A, 440 V, COM TRAVA, COM PLACA;UN;48.74
MATERIAL;7524;TOMADA INDUSTRIAL DE EMBUTIR 3P+T 30 A, 440 V, COM TRAVA, SEM PLACA;UN;45.93
MATERIAL;38105;TOMADA PARA ANTENA DE TV, CABO COAXIAL DE 9 MM (APENAS MODULO);UN;11.8
MATERIAL;38084;"TOMADA PARA ANTENA DE TV, CABO COAXIAL DE 9 MM, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)";UN;16.76
MATERIAL;38103;TOMADA RJ11, 2 FIOS (APENAS MODULO);UN;17.71
MATERIAL;38082;"TOMADA RJ11, 2 FIOS, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)";UN;21.82
MATERIAL;38104;TOMADA RJ45, 8 FIOS, CAT 5E (APENAS MODULO);UN;34.68
MATERIAL;38083;"TOMADA RJ45, 8 FIOS, CAT 5E, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)";UN;38.51
MATERIAL;38076;"TOMADAS (2 MODULOS) 2P+T 10A, 250V, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULOS)";UN;19.22
MAO DE OBRA;7592;TOPOGRAFO (HORISTA);H;80.37
MAO DE OBRA;40820;TOPOGRAFO (MENSALISTA);MES;14077.15
MATERIAL;11826;"TORNEIRA DE BOIA BALAO METALICO, VAZAO TOTAL, PARA CAIXA D'AGUA, AGUA QUENTE, ROSCA 1/2"", COM HASTE, TORNEIRA E BALAO METALICOS";UN;93.25
MATERIAL;7606;"TORNEIRA DE BOIA BALAO METALICO, VAZAO TOTAL, PARA CAIXA D'AGUA, AGUA QUENTE, ROSCA 3/4"", COM HASTE, TORNEIRA E BALAO METALICOS";UN;112.14
MATERIAL;11825;"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 1"", AGUA FRIA, COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO";UN;117.97
MATERIAL;11767;"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 2"", AGUA FRIA, COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO";UN;314.2
MATERIAL;11763;"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 1.1/2"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO";UN;244.89
MATERIAL;11764;"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 1.1/4"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO";UN;200.92
MATERIAL;11829;"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 1/2"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO";UN;48.56
MATERIAL;11830;"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 3/4"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO";UN;52.44
MATERIAL;11765;"TORNEIRA DE BOIA VAZAO TOTAL PARA CAIXA D'AGUA, AGUA FRIA, BITOLA 1"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO";UN;133.9
MATERIAL;11766;"TORNEIRA DE BOIA VAZAO TOTAL PARA CAIXA D'AGUA, AGUA FRIA, BITOLA 1/2"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO";UN;73.24
MATERIAL;11824;"TORNEIRA DE BOIA VAZAO TOTAL PARA CAIXA D'AGUA, AGUA FRIA, BITOLA 3/4"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO";UN;86.15
MATERIAL;44045;TORNEIRA DE MESA PARA LAVATORIO, METALICA CROMADA, COM MISTURADOR MONOCOMANDO, BICA BAIXA;UN;321.18
MATERIAL;39702;TORNEIRA DE MESA PARA LAVATORIO, METALICA CROMADA, COM SENSOR DE APROXIMACAO ELETRICO, BIVOLT;UN;2133.05
MATERIAL;13415;"TORNEIRA DE MESA/BANCADA, PARA LAVATORIO, FIXA, METALICA CROMADA, PADRAO POPULAR, 1/2"" OU 3/4""";UN;70.03
MATERIAL;7602;"TORNEIRA DE METAL AMARELO, PARA TANQUE / JARDIM, DE PAREDE, COM BICO PLASTICO, CANO CURTO, AREA EXTERNA, PADRAO POPULAR / USO GERAL, 1/2"" OU 3/4""";UN;44.69
MATERIAL;7603;"TORNEIRA DE METAL AMARELO, PARA TANQUE / JARDIM, DE PAREDE, SEM BICO, CANO CURTO, PADRAO POPULAR / USO GERAL, 1/2"" OU 3/4""";UN;37.91
MATERIAL;11777;TORNEIRA ELETRICA DE PAREDE, PLASTICA, BICA ALTA, PARA COZINHA, 5500 W (110/220 V);UN;244.55
MATERIAL;13417;"TORNEIRA METALICA CROMADA CANO CURTO, SEM BICO, SEM AREJADOR, DE PAREDE, PARA TANQUE E USO GERAL, 1/2"" OU 3/4""";UN;91.21
MATERIAL;36791;TORNEIRA METALICA CROMADA DE MESA PARA LAVATORIO, BICA ALTA, COM AREJADOR;UN;136.89
MATERIAL;36795;TORNEIRA METALICA CROMADA DE MESA PARA LAVATORIO, COM SENSOR DE PRESENCA A PILHA, COM AREJADOR EMBUTIDO;UN;1730.78
MATERIAL;36796;TORNEIRA METALICA CROMADA DE MESA, PARA LAVATORIO, TEMPORIZADA PRESSAO FECHAMENTO AUTOMATICO, BICA BAIXA;UN;143.82
MATERIAL;36792;TORNEIRA METALICA CROMADA DE PAREDE LONGA PARA LAVATORIO, COM AREJADOR, ACIONAMENTO ALAVANCA, 1/4 DE VOLTA;UN;182.19
MATERIAL;11773;"TORNEIRA METALICA CROMADA DE PAREDE, PARA COZINHA, BICA MOVEL, COM AREJADOR, 1/2"" OU 3/4""";UN;121.28
MATERIAL;11762;"TORNEIRA METALICA CROMADA PARA JARDIM / TANQUE, COM BICO PLASTICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL, 1/2"" OU 3/4""";UN;57.52
MATERIAL;7604;"TORNEIRA METALICA CROMADA PARA TANQUE / JARDIM, SEM BICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL, 1/2"" OU 3/4""";UN;48.71
MATERIAL;13984;"TORNEIRA METALICA CROMADA, CANO CURTO, COM AREJADOR, SEM BICO PLASTICO, DE PAREDE, PARA USO GERAL, 1/2"" OU 3/4""";UN;70.79
MATERIAL;11772;"TORNEIRA METALICA CROMADA, DE MESA/BANCADA, PARA COZINHA, BICA MOVEL, COM AREJADOR, 1/2"" OU 3/4""";UN;121.66
MATERIAL;13983;"TORNEIRA METALICA CROMADA, RETA, DE PAREDE, PARA COZINHA, COM AREJADOR, PADRAO POPULAR, 1/2"" OU 3/4""";UN;92.13
